sender_account,receiver_account,transaction_amount,timestamp,is_fraud,tx_id
ACC000090,ACC001727,480.91,2023-01-23 23:09:15,0,TX00008130
ACC004002,ACC003352,5452.02,2023-01-23 23:10:06,0,TX00008131
ACC002119,ACC004697,540.29,2023-01-23 23:20:55,0,TX00008132
ACC004866,ACC001802,1471.25,2023-01-23 23:25:24,0,TX00008133
ACC004226,ACC000658,4664.85,2023-01-23 23:33:10,0,TX00008134
ACC003628,ACC002394,2755.57,2023-01-23 23:37:26,0,TX00008135
ACC000485,ACC000759,29437.42,2023-01-24 00:00:00,1,TX00008136
ACC000177,ACC001875,6968.69,2023-01-24 00:00:00,1,TX00008137
ACC000177,ACC004995,10986.23,2023-01-24 00:00:00,1,TX00008138
ACC000381,ACC002942,9881.85,2023-01-24 00:00:00,1,TX00008139
ACC000089,ACC003163,39412.28,2023-01-24 00:00:00,1,TX00008140
ACC000716,ACC004628,25680.03,2023-01-24 00:00:00,1,TX00008141
ACC004774,ACC003021,19969.47,2023-01-24 00:00:00,1,TX00008142
ACC003784,ACC001910,27362.38,2023-01-24 00:00:00,1,TX00008143
ACC003890,ACC000540,48296.44,2023-01-24 00:00:00,1,TX00008144
ACC002877,ACC001960,2814.01,2023-01-24 00:00:00,1,TX00008145
ACC002734,ACC000177,9384.99,2023-01-24 00:00:00,1,TX00008146
ACC002877,ACC000061,1856.61,2023-01-24 00:00:00,1,TX00008147
ACC000838,ACC003753,14414.72,2023-01-24 00:00:00,1,TX00008148
ACC001735,ACC004580,2525.46,2023-01-24 00:00:00,1,TX00008149
ACC000660,ACC003021,4570.36,2023-01-24 00:00:00,1,TX00008150
ACC004774,ACC003065,8994.0,2023-01-24 00:00:00,1,TX00008151
ACC002734,ACC000177,5594.6,2023-01-24 00:00:00,1,TX00008152
ACC004702,ACC001875,7008.17,2023-01-24 00:00:00,1,TX00008153
ACC003784,ACC003847,21459.07,2023-01-24 00:00:00,1,TX00008154
ACC001261,ACC000393,24881.5,2023-01-24 00:00:00,1,TX00008155
ACC000540,ACC001875,14668.23,2023-01-24 00:00:00,1,TX00008156
ACC004994,ACC001875,17628.38,2023-01-24 00:00:00,1,TX00008157
ACC003784,ACC002700,35498.26,2023-01-24 00:00:00,1,TX00008158
ACC003753,ACC003179,8704.65,2023-01-24 00:00:00,1,TX00008159
ACC000089,ACC002041,33098.44,2023-01-24 00:00:00,1,TX00008160
ACC003148,ACC003179,4883.53,2023-01-24 00:00:00,1,TX00008161
ACC003847,ACC003341,5246.83,2023-01-24 00:00:00,1,TX00008162
ACC004203,ACC001072,45.74,2023-01-24 00:01:19,0,TX00008163
ACC000760,ACC001488,406.16,2023-01-24 00:04:45,0,TX00008164
ACC004617,ACC004213,37.06,2023-01-24 00:07:36,0,TX00008165
ACC003066,ACC003780,804.72,2023-01-24 00:10:15,0,TX00008166
ACC001286,ACC000315,196.99,2023-01-24 00:13:42,0,TX00008167
ACC001878,ACC003660,188.01,2023-01-24 00:14:09,0,TX00008168
ACC000242,ACC001464,15087.84,2023-01-24 00:19:48,0,TX00008169
ACC004785,ACC001555,133.65,2023-01-24 00:27:06,0,TX00008170
ACC002038,ACC002235,72.5,2023-01-24 00:32:39,0,TX00008171
ACC000987,ACC000139,5863.38,2023-01-24 00:41:10,0,TX00008172
ACC000672,ACC000905,583.45,2023-01-24 00:41:16,0,TX00008173
ACC002725,ACC002954,846.58,2023-01-24 00:42:34,0,TX00008174
ACC000004,ACC003429,32.31,2023-01-24 00:43:55,1,TX00008175
ACC004155,ACC002647,2928.95,2023-01-24 00:46:07,0,TX00008176
ACC004570,ACC002422,111.49,2023-01-24 00:47:49,0,TX00008177
ACC002905,ACC001793,10.0,2023-01-24 00:48:19,0,TX00008178
ACC004774,ACC001735,4989.47,2023-01-24 01:00:00,1,TX00008179
ACC000540,ACC001875,14963.15,2023-01-24 01:00:00,1,TX00008180
ACC000089,ACC000267,18257.08,2023-01-24 01:00:00,1,TX00008181
ACC000716,ACC001831,7975.01,2023-01-24 01:00:00,1,TX00008182
ACC004702,ACC000601,7964.15,2023-01-24 01:00:00,1,TX00008183
ACC003890,ACC000177,5304.78,2023-01-24 01:00:00,1,TX00008184
ACC000838,ACC003065,7680.04,2023-01-24 01:00:00,1,TX00008185
ACC003784,ACC002041,41932.53,2023-01-24 01:00:00,1,TX00008186
ACC003784,ACC001910,36285.7,2023-01-24 01:00:00,1,TX00008187
ACC000323,ACC000920,34496.34,2023-01-24 01:00:00,1,TX00008188
ACC004774,ACC002306,3324.84,2023-01-24 01:00:00,1,TX00008189
ACC002041,ACC003819,1451.88,2023-01-24 01:00:00,1,TX00008190
ACC001261,ACC001157,36658.34,2023-01-24 01:00:00,1,TX00008191
ACC003784,ACC002249,35453.79,2023-01-24 01:00:00,1,TX00008192
ACC004702,ACC000601,12043.12,2023-01-24 01:00:00,1,TX00008193
ACC004774,ACC001735,11622.31,2023-01-24 01:00:00,1,TX00008194
ACC000676,ACC000540,44741.54,2023-01-24 01:00:00,1,TX00008195
ACC001914,ACC001960,17150.86,2023-01-24 01:00:00,1,TX00008196
ACC002041,ACC002231,1342.55,2023-01-24 01:00:00,1,TX00008197
ACC000485,ACC004261,34021.28,2023-01-24 01:00:00,1,TX00008198
ACC000485,ACC003034,40171.82,2023-01-24 01:00:00,1,TX00008199
ACC001593,ACC002942,17524.82,2023-01-24 01:00:00,1,TX00008200
ACC000540,ACC004995,16948.61,2023-01-24 01:00:00,1,TX00008201
ACC003163,ACC003341,5611.16,2023-01-24 01:00:00,1,TX00008202
ACC003784,ACC002041,17747.99,2023-01-24 01:00:00,1,TX00008203
ACC002995,ACC003148,2470.38,2023-01-24 01:00:00,1,TX00008204
ACC000676,ACC004702,40982.45,2023-01-24 01:00:00,1,TX00008205
ACC001261,ACC004261,34314.04,2023-01-24 01:00:00,1,TX00008206
ACC002734,ACC000177,39797.82,2023-01-24 01:00:00,1,TX00008207
ACC003890,ACC002877,20352.69,2023-01-24 01:00:00,1,TX00008208
ACC000381,ACC002213,9036.15,2023-01-24 01:00:00,1,TX00008209
ACC000838,ACC003021,2643.99,2023-01-24 01:00:00,1,TX00008210
ACC003890,ACC004994,10530.27,2023-01-24 01:00:00,1,TX00008211
ACC003784,ACC000465,11593.21,2023-01-24 01:00:00,1,TX00008212
ACC002734,ACC001914,47652.82,2023-01-24 01:00:00,1,TX00008213
ACC000323,ACC004261,38649.4,2023-01-24 01:00:00,1,TX00008214
ACC000323,ACC004127,39111.34,2023-01-24 01:00:00,1,TX00008215
ACC000323,ACC000759,12159.07,2023-01-24 01:00:00,1,TX00008216
ACC000089,ACC000465,15601.64,2023-01-24 01:00:00,1,TX00008217
ACC000381,ACC002942,18205.52,2023-01-24 01:00:00,1,TX00008218
ACC000089,ACC000267,46280.87,2023-01-24 01:00:00,1,TX00008219
ACC000590,ACC000882,6901.71,2023-01-24 01:00:00,1,TX00008220
ACC001593,ACC003021,10056.12,2023-01-24 01:00:00,1,TX00008221
ACC002005,ACC002904,531.24,2023-01-24 01:02:16,0,TX00008222
ACC003280,ACC002377,78.14,2023-01-24 01:09:16,0,TX00008223
ACC000647,ACC001523,1857.46,2023-01-24 01:11:14,0,TX00008224
ACC004718,ACC000847,143.24,2023-01-24 01:27:03,0,TX00008225
ACC003237,ACC004997,5383.65,2023-01-24 01:39:39,0,TX00008226
ACC004280,ACC004083,866.62,2023-01-24 01:47:01,0,TX00008227
ACC000657,ACC000635,2682.67,2023-01-24 01:59:48,0,TX00008228
ACC001261,ACC000393,22342.34,2023-01-24 02:00:00,1,TX00008229
ACC001362,ACC003341,4159.18,2023-01-24 02:00:00,1,TX00008230
ACC001831,ACC002628,17700.55,2023-01-24 02:00:00,1,TX00008231
ACC002734,ACC004994,43641.49,2023-01-24 02:00:00,1,TX00008232
ACC003163,ACC004151,15360.02,2023-01-24 02:00:00,1,TX00008233
ACC002700,ACC002621,11073.51,2023-01-24 02:00:00,1,TX00008234
ACC002734,ACC004702,41024.02,2023-01-24 02:00:00,1,TX00008235
ACC001831,ACC003819,18092.01,2023-01-24 02:00:00,1,TX00008236
ACC004774,ACC002213,15534.62,2023-01-24 02:00:00,1,TX00008237
ACC000660,ACC000590,1749.98,2023-01-24 02:00:00,1,TX00008238
ACC001362,ACC003819,13729.51,2023-01-24 02:00:00,1,TX00008239
ACC001261,ACC000393,27635.57,2023-01-24 02:00:00,1,TX00008240
ACC000676,ACC000540,14514.26,2023-01-24 02:00:00,1,TX00008241
ACC002734,ACC000540,25192.93,2023-01-24 02:00:00,1,TX00008242
ACC002306,ACC000882,3931.06,2023-01-24 02:00:00,1,TX00008243
ACC001261,ACC001836,26930.71,2023-01-24 02:00:00,1,TX00008244
ACC003784,ACC001910,25623.55,2023-01-24 02:00:00,1,TX00008245
ACC003847,ACC002628,19974.71,2023-01-24 02:00:00,1,TX00008246
ACC002734,ACC004702,15000.34,2023-01-24 02:00:00,1,TX00008247
ACC003847,ACC000549,15105.05,2023-01-24 02:00:00,1,TX00008248
ACC000716,ACC004628,22644.37,2023-01-24 02:00:00,1,TX00008249
ACC000177,ACC001875,18486.13,2023-01-24 02:00:00,1,TX00008250
ACC000676,ACC004702,39312.79,2023-01-24 02:00:00,1,TX00008251
ACC004702,ACC004995,14830.57,2023-01-24 02:00:00,1,TX00008252
ACC003890,ACC001914,49982.89,2023-01-24 02:00:00,1,TX00008253
ACC004720,ACC004945,280.19,2023-01-24 02:12:42,0,TX00008254
ACC002745,ACC004627,240.65,2023-01-24 02:13:08,0,TX00008255
ACC004904,ACC004817,7842.71,2023-01-24 02:14:39,0,TX00008256
ACC001524,ACC004763,7511.48,2023-01-24 02:29:03,0,TX00008257
ACC004387,ACC000830,1634.05,2023-01-24 02:34:38,0,TX00008258
ACC002704,ACC000691,806.24,2023-01-24 02:35:18,0,TX00008259
ACC003142,ACC003996,644.43,2023-01-24 02:37:15,0,TX00008260
ACC003646,ACC004454,20573.17,2023-01-24 02:51:53,0,TX00008261
ACC001719,ACC003108,9767.66,2023-01-24 02:58:42,0,TX00008262
ACC000540,ACC001875,5632.33,2023-01-24 03:00:00,1,TX00008263
ACC001350,ACC003179,7164.17,2023-01-24 03:00:00,1,TX00008264
ACC004994,ACC000497,14418.68,2023-01-24 03:00:00,1,TX00008265
ACC000540,ACC004995,2729.29,2023-01-24 03:00:00,1,TX00008266
ACC000485,ACC004127,48714.6,2023-01-24 03:00:00,1,TX00008267
ACC000485,ACC004127,8691.92,2023-01-24 03:00:00,1,TX00008268
ACC000267,ACC000549,2787.41,2023-01-24 03:00:00,1,TX00008269
ACC002734,ACC004702,46567.96,2023-01-24 03:00:00,1,TX00008270
ACC001261,ACC001836,47106.96,2023-01-24 03:00:00,1,TX00008271
ACC000838,ACC003148,12464.69,2023-01-24 03:00:00,1,TX00008272
ACC001261,ACC004261,5225.26,2023-01-24 03:00:00,1,TX00008273
ACC003784,ACC001362,15243.51,2023-01-24 03:00:00,1,TX00008274
ACC000575,ACC003065,8181.59,2023-01-24 03:00:00,1,TX00008275
ACC002734,ACC001914,14961.72,2023-01-24 03:00:00,1,TX00008276
ACC002213,ACC004580,1002.81,2023-01-24 03:00:00,1,TX00008277
ACC003753,ACC004580,8094.4,2023-01-24 03:00:00,1,TX00008278
ACC004994,ACC001875,5253.15,2023-01-24 03:00:00,1,TX00008279
ACC003890,ACC001914,32289.47,2023-01-24 03:00:00,1,TX00008280
ACC002734,ACC004994,35004.91,2023-01-24 03:00:00,1,TX00008281
ACC000676,ACC004702,43538.29,2023-01-24 03:00:00,1,TX00008282
ACC003784,ACC004628,27276.94,2023-01-24 03:00:00,1,TX00008283
ACC000676,ACC002877,11869.39,2023-01-24 03:00:00,1,TX00008284
ACC002306,ACC003179,7753.28,2023-01-24 03:00:00,1,TX00008285
ACC001910,ACC003341,19448.03,2023-01-24 03:00:00,1,TX00008286
ACC000676,ACC000540,20256.5,2023-01-24 03:00:00,1,TX00008287
ACC000660,ACC002942,2876.44,2023-01-24 03:00:00,1,TX00008288
ACC001889,ACC003065,16412.11,2023-01-24 03:00:00,1,TX00008289
ACC002734,ACC001914,9351.19,2023-01-24 03:00:00,1,TX00008290
ACC000122,ACC002043,1972.99,2023-01-24 03:21:34,0,TX00008291
ACC002676,ACC004340,595.26,2023-01-24 03:30:08,0,TX00008292
ACC002595,ACC000961,219.93,2023-01-24 03:33:11,0,TX00008293
ACC004516,ACC003424,268.61,2023-01-24 03:38:25,0,TX00008294
ACC001801,ACC000570,439.36,2023-01-24 03:45:12,0,TX00008295
ACC001166,ACC000843,3632.87,2023-01-24 03:45:20,0,TX00008296
ACC001346,ACC002282,275.13,2023-01-24 03:45:24,0,TX00008297
ACC002041,ACC004941,24.18,2023-01-24 03:47:40,1,TX00008298
ACC001332,ACC003074,927.15,2023-01-24 03:53:24,0,TX00008299
ACC003400,ACC002795,5341.65,2023-01-24 03:55:29,0,TX00008300
ACC003110,ACC002426,976.34,2023-01-24 03:56:14,0,TX00008301
ACC000820,ACC004070,68.07,2023-01-24 03:59:00,0,TX00008302
ACC003847,ACC003296,4922.58,2023-01-24 04:00:00,1,TX00008303
ACC000485,ACC000759,12745.83,2023-01-24 04:00:00,1,TX00008304
ACC000267,ACC001769,1398.14,2023-01-24 04:00:00,1,TX00008305
ACC000465,ACC002628,3577.43,2023-01-24 04:00:00,1,TX00008306
ACC000465,ACC001769,17489.57,2023-01-24 04:00:00,1,TX00008307
ACC001261,ACC000920,17124.34,2023-01-24 04:00:00,1,TX00008308
ACC002734,ACC004994,8062.04,2023-01-24 04:00:00,1,TX00008309
ACC001261,ACC000759,19745.66,2023-01-24 04:00:00,1,TX00008310
ACC003847,ACC004712,12228.26,2023-01-24 04:00:00,1,TX00008311
ACC000323,ACC001157,34085.13,2023-01-24 04:00:00,1,TX00008312
ACC002734,ACC004994,10563.48,2023-01-24 04:00:00,1,TX00008313
ACC003784,ACC000267,25295.87,2023-01-24 04:00:00,1,TX00008314
ACC002942,ACC003179,3417.24,2023-01-24 04:00:00,1,TX00008315
ACC001910,ACC001756,5529.19,2023-01-24 04:00:00,1,TX00008316
ACC003163,ACC002231,16531.52,2023-01-24 04:00:00,1,TX00008317
ACC000323,ACC004261,32116.02,2023-01-24 04:00:00,1,TX00008318
ACC003065,ACC003179,5290.56,2023-01-24 04:00:00,1,TX00008319
ACC001735,ACC004370,3455.17,2023-01-24 04:00:00,1,TX00008320
ACC004994,ACC001875,12074.74,2023-01-24 04:00:00,1,TX00008321
ACC000485,ACC003034,14446.89,2023-01-24 04:00:00,1,TX00008322
ACC000540,ACC001960,17014.09,2023-01-24 04:00:00,1,TX00008323
ACC000089,ACC003847,26586.31,2023-01-24 04:00:00,1,TX00008324
ACC003890,ACC002877,13109.35,2023-01-24 04:00:00,1,TX00008325
ACC000089,ACC000465,20181.57,2023-01-24 04:00:00,1,TX00008326
ACC000089,ACC002249,38691.17,2023-01-24 04:00:00,1,TX00008327
ACC001261,ACC003034,48116.71,2023-01-24 04:00:00,1,TX00008328
ACC000590,ACC000882,7287.43,2023-01-24 04:00:00,1,TX00008329
ACC000089,ACC002700,15752.58,2023-01-24 04:00:00,1,TX00008330
ACC000323,ACC001157,27584.28,2023-01-24 04:00:00,1,TX00008331
ACC000676,ACC000177,23580.78,2023-01-24 04:00:00,1,TX00008332
ACC001261,ACC004261,47740.51,2023-01-24 04:00:00,1,TX00008333
ACC000838,ACC003753,18540.52,2023-01-24 04:00:00,1,TX00008334
ACC000716,ACC002249,48013.15,2023-01-24 04:00:00,1,TX00008335
ACC000089,ACC002249,30046.17,2023-01-24 04:00:00,1,TX00008336
ACC000485,ACC001157,21318.7,2023-01-24 04:00:00,1,TX00008337
ACC004937,ACC000978,16.55,2023-01-24 04:07:28,0,TX00008338
ACC002270,ACC003313,3952.32,2023-01-24 04:10:38,0,TX00008339
ACC001324,ACC000466,88.61,2023-01-24 04:20:17,0,TX00008340
ACC003788,ACC002978,106.28,2023-01-24 04:22:53,0,TX00008341
ACC004063,ACC002969,2715.3,2023-01-24 04:31:42,0,TX00008342
ACC001498,ACC002302,259.15,2023-01-24 04:58:47,0,TX00008343
ACC001232,ACC003380,245.14,2023-01-24 04:59:55,0,TX00008344
ACC001261,ACC000759,43907.33,2023-01-24 05:00:00,1,TX00008345
ACC000177,ACC000061,16430.43,2023-01-24 05:00:00,1,TX00008346
ACC002734,ACC004702,49194.31,2023-01-24 05:00:00,1,TX00008347
ACC000485,ACC000920,42631.34,2023-01-24 05:00:00,1,TX00008348
ACC002399,ACC002942,8467.04,2023-01-24 05:00:00,1,TX00008349
ACC000838,ACC002213,13813.11,2023-01-24 05:00:00,1,TX00008350
ACC001261,ACC000759,47117.73,2023-01-24 05:00:00,1,TX00008351
ACC000485,ACC001157,5128.11,2023-01-24 05:00:00,1,TX00008352
ACC001889,ACC002942,17413.93,2023-01-24 05:00:00,1,TX00008353
ACC000485,ACC001836,13549.38,2023-01-24 05:00:00,1,TX00008354
ACC000323,ACC003034,17720.67,2023-01-24 05:00:00,1,TX00008355
ACC000323,ACC000920,16733.45,2023-01-24 05:00:00,1,TX00008356
ACC002399,ACC002942,10711.25,2023-01-24 05:00:00,1,TX00008357
ACC003148,ACC004580,5741.97,2023-01-24 05:00:00,1,TX00008358
ACC001831,ACC001769,4039.73,2023-01-24 05:00:00,1,TX00008359
ACC003784,ACC003163,40734.66,2023-01-24 05:00:00,1,TX00008360
ACC000676,ACC001914,21291.72,2023-01-24 05:00:00,1,TX00008361
ACC000089,ACC001910,20878.87,2023-01-24 05:00:00,1,TX00008362
ACC003148,ACC003179,9672.64,2023-01-24 05:00:00,1,TX00008363
ACC003847,ACC002628,10823.46,2023-01-24 05:00:00,1,TX00008364
ACC000448,ACC001224,75.27,2023-01-24 05:03:03,0,TX00008365
ACC000825,ACC003999,3243.24,2023-01-24 05:05:59,0,TX00008366
ACC003426,ACC002568,39.59,2023-01-24 05:19:00,0,TX00008367
ACC004445,ACC001761,2495.34,2023-01-24 05:24:26,0,TX00008368
ACC001762,ACC000589,399.8,2023-01-24 05:24:35,0,TX00008369
ACC004003,ACC000483,140.39,2023-01-24 05:26:39,0,TX00008370
ACC003657,ACC004837,85.54,2023-01-24 05:44:41,0,TX00008371
ACC003554,ACC004619,3233.78,2023-01-24 05:46:02,0,TX00008372
ACC004193,ACC002285,110.25,2023-01-24 05:54:29,0,TX00008373
ACC000485,ACC000759,5567.95,2023-01-24 06:00:00,1,TX00008374
ACC004628,ACC000549,12595.33,2023-01-24 06:00:00,1,TX00008375
ACC003753,ACC000882,2207.81,2023-01-24 06:00:00,1,TX00008376
ACC001910,ACC001769,12431.66,2023-01-24 06:00:00,1,TX00008377
ACC003890,ACC002877,48305.38,2023-01-24 06:00:00,1,TX00008378
ACC004994,ACC000497,18907.7,2023-01-24 06:00:00,1,TX00008379
ACC001261,ACC000759,20957.65,2023-01-24 06:00:00,1,TX00008380
ACC004774,ACC001350,2477.6,2023-01-24 06:00:00,1,TX00008381
ACC000177,ACC001875,16927.16,2023-01-24 06:00:00,1,TX00008382
ACC001261,ACC003034,12019.82,2023-01-24 06:00:00,1,TX00008383
ACC000323,ACC001836,47150.22,2023-01-24 06:00:00,1,TX00008384
ACC001914,ACC004995,17213.7,2023-01-24 06:00:00,1,TX00008385
ACC000323,ACC001157,7359.97,2023-01-24 06:00:00,1,TX00008386
ACC002877,ACC000061,17946.16,2023-01-24 06:00:00,1,TX00008387
ACC002734,ACC004702,18840.06,2023-01-24 06:00:00,1,TX00008388
ACC000485,ACC000920,23415.31,2023-01-24 06:00:00,1,TX00008389
ACC000716,ACC000267,30335.71,2023-01-24 06:00:00,1,TX00008390
ACC003890,ACC002877,6397.9,2023-01-24 06:00:00,1,TX00008391
ACC003163,ACC003296,16364.84,2023-01-24 06:00:00,1,TX00008392
ACC002995,ACC001735,4550.45,2023-01-24 06:00:00,1,TX00008393
ACC002734,ACC004702,36991.26,2023-01-24 06:00:00,1,TX00008394
ACC000676,ACC004702,14064.07,2023-01-24 06:00:00,1,TX00008395
ACC000716,ACC002041,16358.42,2023-01-24 06:00:00,1,TX00008396
ACC000323,ACC001157,9832.89,2023-01-24 06:00:00,1,TX00008397
ACC002734,ACC004994,19257.45,2023-01-24 06:00:00,1,TX00008398
ACC002148,ACC000529,630.29,2023-01-24 06:07:09,0,TX00008399
ACC004829,ACC004380,466.0,2023-01-24 06:10:34,0,TX00008400
ACC003500,ACC000697,3177.86,2023-01-24 06:16:45,0,TX00008401
ACC000122,ACC002024,177.5,2023-01-24 06:21:26,0,TX00008402
ACC004571,ACC000676,20614.39,2023-01-24 06:21:52,0,TX00008403
ACC000159,ACC002806,2779.01,2023-01-24 06:24:50,0,TX00008404
ACC004409,ACC001002,2060.43,2023-01-24 06:36:57,0,TX00008405
ACC001182,ACC000373,6687.89,2023-01-24 06:39:11,0,TX00008406
ACC002903,ACC001834,1635.69,2023-01-24 06:40:53,0,TX00008407
ACC000621,ACC001568,78.26,2023-01-24 06:59:44,0,TX00008408
ACC003784,ACC004628,5557.78,2023-01-24 07:00:00,1,TX00008409
ACC000177,ACC001875,9778.61,2023-01-24 07:00:00,1,TX00008410
ACC003784,ACC000267,43039.19,2023-01-24 07:00:00,1,TX00008411
ACC003784,ACC002700,19891.56,2023-01-24 07:00:00,1,TX00008412
ACC000381,ACC002306,7585.45,2023-01-24 07:00:00,1,TX00008413
ACC004702,ACC001960,9353.45,2023-01-24 07:00:00,1,TX00008414
ACC001914,ACC001960,18951.46,2023-01-24 07:00:00,1,TX00008415
ACC001362,ACC003296,5777.73,2023-01-24 07:00:00,1,TX00008416
ACC000838,ACC001735,15091.45,2023-01-24 07:00:00,1,TX00008417
ACC002041,ACC003296,3901.76,2023-01-24 07:00:00,1,TX00008418
ACC000323,ACC000759,44578.78,2023-01-24 07:00:00,1,TX00008419
ACC002734,ACC002877,40001.2,2023-01-24 07:00:00,1,TX00008420
ACC003784,ACC000267,36276.09,2023-01-24 07:00:00,1,TX00008421
ACC002430,ACC001350,13296.48,2023-01-24 07:00:00,1,TX00008422
ACC003847,ACC001756,7785.81,2023-01-24 07:00:00,1,TX00008423
ACC000485,ACC004261,24244.74,2023-01-24 07:00:00,1,TX00008424
ACC003784,ACC001831,47721.75,2023-01-24 07:00:00,1,TX00008425
ACC000089,ACC000465,38034.0,2023-01-24 07:00:00,1,TX00008426
ACC002399,ACC000590,15733.27,2023-01-24 07:00:00,1,TX00008427
ACC004702,ACC001960,15552.14,2023-01-24 07:00:00,1,TX00008428
ACC002399,ACC002213,14849.37,2023-01-24 07:00:00,1,TX00008429
ACC004994,ACC004995,1637.06,2023-01-24 07:00:00,1,TX00008430
ACC000267,ACC003296,10033.63,2023-01-24 07:00:00,1,TX00008431
ACC002942,ACC000882,7164.01,2023-01-24 07:00:00,1,TX00008432
ACC000716,ACC001910,34501.93,2023-01-24 07:00:00,1,TX00008433
ACC003890,ACC000540,33017.53,2023-01-24 07:00:00,1,TX00008434
ACC000323,ACC000393,11146.64,2023-01-24 07:00:00,1,TX00008435
ACC000323,ACC001836,39383.03,2023-01-24 07:00:00,1,TX00008436
ACC001261,ACC004127,27661.19,2023-01-24 07:00:00,1,TX00008437
ACC003784,ACC003847,34877.87,2023-01-24 07:00:00,1,TX00008438
ACC000485,ACC004261,6020.5,2023-01-24 07:00:00,1,TX00008439
ACC000089,ACC001362,39313.45,2023-01-24 07:00:00,1,TX00008440
ACC003890,ACC002877,34962.26,2023-01-24 07:00:00,1,TX00008441
ACC000676,ACC000540,24630.09,2023-01-24 07:00:00,1,TX00008442
ACC000485,ACC004261,15648.58,2023-01-24 07:00:00,1,TX00008443
ACC000716,ACC001831,41294.85,2023-01-24 07:00:00,1,TX00008444
ACC002041,ACC004712,18218.11,2023-01-24 07:00:00,1,TX00008445
ACC003021,ACC004580,9873.32,2023-01-24 07:00:00,1,TX00008446
ACC001362,ACC001756,9544.18,2023-01-24 07:00:00,1,TX00008447
ACC000059,ACC004972,139.37,2023-01-24 07:05:25,0,TX00008448
ACC004825,ACC003451,458.01,2023-01-24 07:06:56,0,TX00008449
ACC001926,ACC004502,70.36,2023-01-24 07:11:30,0,TX00008450
ACC004229,ACC003660,169.1,2023-01-24 07:13:35,0,TX00008451
ACC004885,ACC000232,2606.52,2023-01-24 07:30:31,0,TX00008452
ACC004123,ACC004204,16.62,2023-01-24 07:58:44,0,TX00008453
ACC003890,ACC000540,20929.66,2023-01-24 08:00:00,1,TX00008454
ACC003784,ACC001831,10470.59,2023-01-24 08:00:00,1,TX00008455
ACC003163,ACC003296,19241.19,2023-01-24 08:00:00,1,TX00008456
ACC000323,ACC004261,19958.51,2023-01-24 08:00:00,1,TX00008457
ACC001831,ACC002621,5037.09,2023-01-24 08:00:00,1,TX00008458
ACC003890,ACC004702,33954.05,2023-01-24 08:00:00,1,TX00008459
ACC000590,ACC003179,8972.86,2023-01-24 08:00:00,1,TX00008460
ACC000716,ACC003163,26257.68,2023-01-24 08:00:00,1,TX00008461
ACC003890,ACC004994,15836.17,2023-01-24 08:00:00,1,TX00008462
ACC001261,ACC000920,26291.05,2023-01-24 08:00:00,1,TX00008463
ACC002700,ACC004712,6254.61,2023-01-24 08:00:00,1,TX00008464
ACC003784,ACC001831,18389.44,2023-01-24 08:00:00,1,TX00008465
ACC003890,ACC001914,11469.07,2023-01-24 08:00:00,1,TX00008466
ACC004702,ACC001875,8758.83,2023-01-24 08:00:00,1,TX00008467
ACC003021,ACC004370,6630.98,2023-01-24 08:00:00,1,TX00008468
ACC003784,ACC000267,29341.67,2023-01-24 08:00:00,1,TX00008469
ACC000381,ACC003021,10876.89,2023-01-24 08:00:00,1,TX00008470
ACC004774,ACC003753,3789.91,2023-01-24 08:00:00,1,TX00008471
ACC000676,ACC000540,48377.74,2023-01-24 08:00:00,1,TX00008472
ACC001931,ACC002306,9823.49,2023-01-24 08:00:00,1,TX00008473
ACC004425,ACC004151,8087.26,2023-01-24 08:09:35,0,TX00008474
ACC003215,ACC004008,292.12,2023-01-24 08:10:14,0,TX00008475
ACC002732,ACC004501,1328.49,2023-01-24 08:33:03,0,TX00008476
ACC002609,ACC002260,904.55,2023-01-24 08:58:40,0,TX00008477
ACC000988,ACC002981,453.97,2023-01-24 08:59:52,0,TX00008478
ACC000485,ACC000759,35480.26,2023-01-24 09:00:00,1,TX00008479
ACC002399,ACC003065,9363.88,2023-01-24 09:00:00,1,TX00008480
ACC000575,ACC000590,5857.4,2023-01-24 09:00:00,1,TX00008481
ACC001914,ACC000497,16048.65,2023-01-24 09:00:00,1,TX00008482
ACC002734,ACC000540,31494.78,2023-01-24 09:00:00,1,TX00008483
ACC003890,ACC004702,12136.03,2023-01-24 09:00:00,1,TX00008484
ACC000323,ACC000393,47714.45,2023-01-24 09:00:00,1,TX00008485
ACC000485,ACC003034,10823.16,2023-01-24 09:00:00,1,TX00008486
ACC001735,ACC000882,3968.7,2023-01-24 09:00:00,1,TX00008487
ACC001261,ACC004261,15321.26,2023-01-24 09:00:00,1,TX00008488
ACC003890,ACC004994,30720.9,2023-01-24 09:00:00,1,TX00008489
ACC000177,ACC004995,14614.21,2023-01-24 09:00:00,1,TX00008490
ACC003890,ACC000540,19248.81,2023-01-24 09:00:00,1,TX00008491
ACC000485,ACC000920,8805.07,2023-01-24 09:00:00,1,TX00008492
ACC000660,ACC002942,18216.09,2023-01-24 09:00:00,1,TX00008493
ACC000089,ACC003847,16445.06,2023-01-24 09:00:00,1,TX00008494
ACC000485,ACC004127,41436.74,2023-01-24 09:00:00,1,TX00008495
ACC002041,ACC002621,8671.95,2023-01-24 09:00:00,1,TX00008496
